Flight,Time,Length,Airline,AirportFrom,AirportTo,DayOfWeek,Class
6972.0,797.0,164.0,OO,LAX,SEA,1,0
146.0,360.0,152.0,B6,PBI,JFK,6,0
1063.0,515.0,270.0,AA,ORD,LAX,1,0
845.0,1157.0,80.0,FL,ATL,MCO,3,0
6490.0,977.0,109.0,OO,DEN,CID,5,0
1391.0,930.0,73.0,DL,BOS,LGA,1,0
2766.0,610.0,91.0,DL,MSP,MCI,5,0
1145.0,555.0,220.0,AA,BWI,DFW,5,0
6361.0,1000.0,35.0,OO,DEN,COS,7,0
531.0,600.0,284.0,UA,ORD,LAX,6,0
2448.0,420.0,85.0,XE,LIT,IAH,5,0
186.0,952.0,323.0,UA,SFO,PHL,6,0
3006.0,675.0,45.0,MQ,SAN,LAX,4,0
6484.0,1065.0,114.0,OH,XNA,ATL,5,0
2002.0,1130.0,148.0,DL,ATL,OKC,3,0
2486.0,565.0,63.0,XE,IND,CLE,5,0
89.0,360.0,200.0,CO,IAH,EWR,4,0
912.0,1200.0,83.0,US,CLT,BWI,5,0
6462.0,1353.0,79.0,OO,LAX,SMF,5,0
2826.0,1070.0,180.0,MQ,CAE,DFW,6,0
2620.0,660.0,102.0,XE,ICT,IAH,6,0
1263.0,797.0,123.0,DL,ATL,MKE,6,0
1777.0,470.0,225.0,CO,PHL,IAH,1,0
1034.0,1195.0,162.0,FL,PIT,RSW,7,0
422.0,621.0,225.0,UA,DEN,EWR,5,0
3.0,715.0,375.0,AA,JFK,LAX,2,0
6579.0,900.0,44.0,OO,DEN,ASE,4,0
4256.0,475.0,95.0,MQ,ORD,CHA,1,0
4390.0,375.0,106.0,9E,CID,DTW,3,0
2592.0,450.0,125.0,WN,MDW,PHL,5,0
1847.0,685.0,125.0,AA,DFW,DEN,4,0
1347.0,590.0,225.0,AA,DFW,SJC,5,0
2238.0,975.0,60.0,WN,ONT,LAS,6,0
280.0,550.0,285.0,AA,LAX,MIA,6,0
139.0,1113.0,217.0,UA,LAX,MSY,3,0
6512.0,1170.0,82.0,OH,BUF,DTW,1,0
989.0,370.0,120.0,FL,PIT,ATL,1,0
3936.0,430.0,80.0,9E,GRB,DTW,3,0
2748.0,540.0,60.0,YV,TUS,PHX,7,0
6620.0,974.0,86.0,OO,RNO,LAX,7,0
3020.0,555.0,65.0,MQ,FAT,LAX,3,0
6235.0,924.0,79.0,OO,CVG,ORD,7,0
310.0,420.0,85.0,US,SFO,LAS,4,0
1876.0,1120.0,175.0,AA,MIA,LGA,5,0
4761.0,675.0,104.0,OO,SLC,PSP,3,0
988.0,1335.0,98.0,FL,ATL,PIT,6,0
5902.0,360.0,63.0,XE,PIA,ORD,7,0
4839.0,660.0,94.0,OO,ABQ,SLC,3,0
6717.0,1119.0,135.0,OO,DEN,PSP,5,0
1849.0,896.0,104.0,DL,CMH,ATL,5,0
7007.0,440.0,50.0,OO,PDX,SEA,3,0
5498.0,670.0,97.0,EV,LIT,ATL,5,0
679.0,720.0,158.0,UA,LGA,ORD,2,0
241.0,1256.0,49.0,HA,ITO,HNL,4,0
2608.0,485.0,190.0,WN,LAX,MCI,7,0
305.0,469.0,156.0,B6,IAD,FLL,4,0
135.0,847.0,120.0,F9,DFW,DEN,5,0
6675.0,807.0,145.0,OO,DEN,FAT,4,0
2622.0,910.0,230.0,DL,PHX,DTW,4,0
859.0,1340.0,82.0,FL,ATL,MCO,5,0
3981.0,925.0,68.0,9E,MSP,FSD,2,0
400.0,930.0,154.0,UA,SEA,DEN,4,0
477.0,1010.0,179.0,UA,IAD,MSY,4,0
50.0,1185.0,165.0,B6,FLL,JFK,5,0
5230.0,735.0,75.0,EV,ATL,GSO,5,0
4540.0,795.0,105.0,MQ,CMH,LGA,1,0
2724.0,1140.0,73.0,XE,IAH,GRK,2,0
1495.0,545.0,225.0,CO,IAH,LAX,3,0
1069.0,1120.0,190.0,AA,RDU,DFW,6,0
1147.0,566.0,196.0,B6,BTV,MCO,5,0
4574.0,480.0,88.0,OO,LAS,SLC,3,0
270.0,463.0,144.0,UA,ONT,DEN,5,0
583.0,1175.0,127.0,UA,DFW,DEN,3,0
6456.0,1049.0,85.0,OO,DEN,ICT,7,0
1187.0,591.0,155.0,FL,MLI,MCO,6,0
1675.0,565.0,150.0,WN,SEA,LAS,7,0
783.0,595.0,113.0,F9,DEN,LAS,4,0
196.0,925.0,120.0,WN,DEN,STL,4,0
7373.0,865.0,69.0,EV,MEM,XNA,6,0
4468.0,1150.0,106.0,OO,MEM,MKE,2,0
1274.0,786.0,70.0,DL,GRB,MSP,5,0
2800.0,1197.0,94.0,XE,IAH,XNA,4,0
3824.0,1016.0,144.0,9E,PIT,MSP,5,0
3997.0,375.0,96.0,9E,MLI,MEM,7,0
3976.0,1295.0,63.0,9E,DTW,CAK,7,0
4851.0,1150.0,116.0,OO,CMH,MSP,2,0
605.0,380.0,80.0,CO,OKC,IAH,7,0
1656.0,950.0,115.0,AA,DFW,SDF,3,0
2223.0,70.0,278.0,DL,ANC,SLC,7,0
1423.0,875.0,132.0,B6,PDX,LGB,1,0
2863.0,720.0,380.0,DL,JFK,LAX,4,0
7046.0,612.0,90.0,OO,DEN,TUL,5,0
6960.0,643.0,69.0,OO,DEN,RAP,3,0
888.0,665.0,95.0,UA,SFO,LAX,4,0
7812.0,1270.0,68.0,OO,RKS,GCC,2,0
6685.0,460.0,50.0,OO,GUC,DEN,6,0
1494.0,540.0,65.0,AA,AUS,DFW,7,0
1444.0,645.0,83.0,US,JAX,CLT,4,0
177.0,779.0,106.0,FL,ATL,RSW,5,0
208.0,730.0,180.0,DL,MIA,JFK,3,0
2459.0,455.0,120.0,WN,DEN,LAS,4,0
2212.0,465.0,145.0,WN,MCI,BWI,3,0
7091.0,501.0,74.0,EV,IAD,JFK,2,0
1243.0,900.0,137.0,B6,BOS,CLT,4,0
1645.0,588.0,99.0,DL,DCA,DTW,4,0
1603.0,1315.0,286.0,DL,ATL,LAS,2,0
360.0,990.0,196.0,F9,DEN,TPA,6,0
6288.0,1026.0,134.0,OH,CMH,MSP,1,0
1784.0,680.0,249.0,US,LAS,CLT,4,0
254.0,735.0,270.0,CO,SFO,CLE,7,0
1726.0,790.0,370.0,CO,EWR,SAN,7,0
149.0,910.0,165.0,CO,FLL,IAH,6,0
148.0,902.0,142.0,UA,IAD,MCO,7,0
270.0,360.0,172.0,US,IAH,PHX,3,0
540.0,480.0,138.0,US,PHX,DFW,5,0
62.0,632.0,43.0,AS,JNU,SIT,5,0
821.0,935.0,205.0,AA,JFK,FLL,1,0
1234.0,480.0,55.0,AA,MIA,TPA,2,0
118.0,725.0,180.0,CO,EWR,TPA,2,0
1697.0,965.0,115.0,AA,STL,DFW,3,0
1734.0,505.0,145.0,AA,DFW,MCO,7,0
527.0,645.0,60.0,WN,FLL,TPA,2,0
7297.0,360.0,100.0,YV,ATL,IAD,1,0
455.0,1153.0,82.0,FL,MSY,ATL,4,0
2757.0,1067.0,89.0,YV,PHX,BUR,7,0
5265.0,360.0,115.0,EV,SYR,DTW,3,0
245.0,872.0,34.0,HA,OGG,HNL,7,0
563.0,1060.0,65.0,AA,DFW,SAT,6,0
2652.0,880.0,131.0,YV,CLT,LIT,3,0
195.0,1140.0,359.0,B6,JFK,LAS,6,0
5325.0,725.0,76.0,EV,ATL,LYH,6,0
608.0,1340.0,74.0,B6,JFK,PWM,7,0
6465.0,360.0,120.0,OO,SLC,LAX,5,0
383.0,994.0,267.0,CO,BOS,IAH,4,0
827.0,980.0,80.0,WN,ABQ,DEN,2,0
672.0,1105.0,60.0,AA,MIA,MCO,5,0
1392.0,695.0,70.0,WN,LAS,BUR,3,0
2959.0,945.0,60.0,MQ,SHV,DFW,3,0
1680.0,520.0,124.0,US,TPA,DCA,6,0
480.0,545.0,161.0,AS,SEA,SAN,6,0
7284.0,1010.0,73.0,YV,IAD,SYR,7,0
368.0,475.0,143.0,UA,MSY,IAD,6,0
2426.0,485.0,124.0,DL,FLL,ATL,4,0
1821.0,420.0,176.0,DL,MIA,JFK,2,0
6886.0,497.0,59.0,OO,GJT,DEN,5,0
2642.0,1075.0,79.0,YV,CLT,IAD,7,0
3929.0,1105.0,170.0,MQ,BDL,ORD,4,0
224.0,807.0,118.0,US,BOI,PHX,2,0
1014.0,899.0,81.0,B6,JFK,BOS,2,0
583.0,500.0,172.0,US,DFW,PHX,1,0
6406.0,647.0,92.0,OO,SFO,EUG,4,0
2895.0,730.0,109.0,YV,DRO,PHX,5,0
5447.0,680.0,88.0,EV,SDF,ATL,4,0
2735.0,405.0,70.0,MQ,DFW,LIT,5,0
1904.0,470.0,185.0,DL,FLL,DTW,7,0
1789.0,1315.0,149.0,DL,ATL,MCI,1,0
1214.0,569.0,106.0,US,CLT,DTW,5,0
2074.0,450.0,145.0,WN,PHX,HOU,6,0
2551.0,1060.0,147.0,XE,JAX,IAH,6,0
2264.0,460.0,139.0,XE,ATL,IAH,5,0
31.0,1020.0,392.0,DL,JFK,LAX,2,0
2892.0,870.0,180.0,WN,RSW,MDW,3,0
1585.0,390.0,70.0,WN,MDW,CMH,5,0
71.0,675.0,190.0,US,PHX,SEA,6,0
1880.0,970.0,298.0,CO,SEA,EWR,7,0
823.0,851.0,114.0,UA,BOS,IAD,1,0
6501.0,1165.0,145.0,OO,LIT,DEN,1,0
1857.0,485.0,225.0,AA,BWI,SJU,6,0
6760.0,765.0,110.0,OO,BOI,DEN,4,0
522.0,945.0,215.0,AA,PDX,DFW,7,0
148.0,776.0,43.0,HA,HNL,KOA,4,0
3845.0,525.0,39.0,9E,DTW,LAN,5,0
627.0,480.0,200.0,CO,BWI,IAH,4,0
7075.0,360.0,90.0,EV,DTW,IAD,1,0
3092.0,710.0,113.0,XE,IAH,MCI,6,0
2903.0,1235.0,65.0,WN,BWI,BUF,2,0
1944.0,545.0,125.0,WN,OAK,SEA,3,0
5294.0,820.0,66.0,EV,ATL,BNA,1,0
2923.0,715.0,180.0,MQ,CMH,DFW,6,0
4580.0,678.0,107.0,OO,LAX,SLC,4,0
1044.0,985.0,149.0,US,TPA,PHL,5,0
70.0,473.0,282.0,UA,ORD,SMF,6,0
86.0,750.0,205.0,AS,ANC,SEA,3,0
628.0,1261.0,101.0,UA,ORD,DCA,6,0
5343.0,365.0,130.0,EV,GRR,ATL,5,0
5312.0,535.0,62.0,EV,ATL,TYS,5,0
1908.0,1240.0,32.0,YV,OGG,HNL,7,0
43.0,540.0,340.0,HA,SJC,HNL,4,0
6319.0,1018.0,42.0,OO,ORD,MKE,4,0
2408.0,55.0,170.0,AA,LAX,DFW,3,0
1272.0,375.0,76.0,DL,CAE,ATL,1,0
3713.0,1180.0,60.0,9E,DTW,FWA,4,0
6680.0,605.0,109.0,OH,DTW,GSO,3,0
1577.0,540.0,200.0,AA,MIA,ORD,4,0
5527.0,1010.0,78.0,EV,BQK,ATL,3,0
714.0,785.0,189.0,US,DFW,PHL,2,0
2947.0,1260.0,153.0,DL,LGA,ATL,2,0
1976.0,1175.0,120.0,AA,DFW,IND,2,0
450.0,880.0,97.0,US,PHX,SLC,2,0
4015.0,365.0,160.0,MQ,JAX,ORD,3,0
1897.0,867.0,181.0,DL,PHL,MSP,5,0
7259.0,367.0,79.0,YV,CLT,IAD,3,0
411.0,1090.0,147.0,F9,DEN,LAX,4,0
636.0,1040.0,105.0,AA,ABQ,DFW,7,0
1913.0,360.0,170.0,AA,TPA,DFW,7,0
4138.0,380.0,85.0,9E,BUF,DTW,4,0
7050.0,1177.0,136.0,OO,SAT,DEN,4,0
6673.0,499.0,42.0,OO,SFO,MRY,3,0
2321.0,700.0,150.0,AA,ORD,DFW,2,0
870.0,395.0,100.0,WN,ABQ,DAL,2,0
3825.0,430.0,200.0,MQ,SLC,ORD,2,0
2720.0,1201.0,74.0,YV,MYR,CLT,2,0
4755.0,760.0,125.0,OO,CLE,MSP,4,0
3832.0,870.0,101.0,9E,MEM,CLT,4,0
194.0,805.0,165.0,WN,TPA,AUS,3,0
1176.0,1295.0,144.0,AA,MIA,BWI,6,0
5356.0,1310.0,51.0,EV,ATL,CHA,7,0
80.0,688.0,117.0,FL,FLL,ATL,6,0
1043.0,900.0,158.0,FL,CMH,FLL,5,0
2838.0,1005.0,120.0,WN,PHX,OKC,6,0
657.0,625.0,160.0,FL,ATL,SAT,5,0
2513.0,380.0,167.0,DL,MSP,ATL,2,0
6836.0,465.0,170.0,OO,ASE,ORD,7,0
817.0,565.0,205.0,AA,DFW,BUR,6,0
4060.0,990.0,89.0,9E,DAL,MEM,4,0
1948.0,725.0,112.0,DL,DTW,LGA,1,0
2102.0,435.0,42.0,XE,LCH,IAH,6,0
6559.0,751.0,45.0,OO,ASE,DEN,7,0
1879.0,415.0,193.0,DL,LGA,FLL,3,0
2779.0,1258.0,116.0,YV,PHX,MRY,4,0
584.0,1050.0,151.0,UA,SJC,DEN,3,0
6518.0,640.0,109.0,OO,ICT,ORD,5,0
1170.0,665.0,106.0,US,MSY,CLT,3,0
3325.0,360.0,130.0,MQ,DSM,DFW,3,0
2309.0,390.0,127.0,XE,ATL,IAH,6,0
2689.0,935.0,79.0,YV,JAX,CLT,6,0
6626.0,805.0,124.0,OO,PSP,DEN,7,0
7.0,510.0,60.0,WN,DAL,HOU,3,0
2356.0,900.0,112.0,XE,BHM,IAH,4,0
1172.0,705.0,124.0,US,TPA,DCA,4,0
2449.0,999.0,106.0,XE,MEM,IAH,4,0
2405.0,350.0,118.0,DL,PHL,DTW,6,0
3094.0,852.0,80.0,OO,MKE,OMA,7,0
1656.0,380.0,116.0,US,BUF,CLT,5,0
514.0,954.0,208.0,UA,PHX,ORD,2,0
4839.0,660.0,94.0,OO,ABQ,SLC,5,0
6762.0,617.0,63.0,OO,MTJ,DEN,5,0
454.0,360.0,150.0,AS,SEA,LAX,7,0
101.0,383.0,49.0,HA,ITO,HNL,3,0
2170.0,855.0,190.0,DL,TUS,MSP,6,0
2808.0,1117.0,162.0,XE,XNA,EWR,3,0
1587.0,1105.0,121.0,US,PHL,CLT,7,0
2163.0,420.0,71.0,US,LGA,DCA,1,0
2579.0,720.0,235.0,WN,MDW,TUS,6,0
239.0,425.0,170.0,CO,MIA,EWR,3,0
728.0,755.0,200.0,AA,DFW,LGA,3,0
4400.0,900.0,59.0,MQ,RDU,DCA,1,0
668.0,1190.0,77.0,US,PHX,SNA,1,0
6769.0,495.0,108.0,OH,GSO,ATL,7,0
1828.0,540.0,265.0,CO,EWR,DEN,4,0
2386.0,1000.0,140.0,DL,ATL,LGA,5,0
4342.0,540.0,135.0,MQ,RIC,ORD,7,0
6275.0,880.0,72.0,OO,GEG,SEA,6,0
1757.0,795.0,121.0,CO,IAH,ATL,4,0
324.0,770.0,270.0,FL,SFO,ATL,4,0
4709.0,600.0,72.0,OO,LAX,SFO,5,0
5421.0,655.0,75.0,EV,ATL,GNV,7,0
1040.0,400.0,169.0,DL,COS,ATL,7,0
6328.0,529.0,120.0,OO,TUS,DEN,4,0
459.0,450.0,157.0,UA,LGA,ORD,3,0
859.0,1030.0,373.0,AS,SEA,HNL,4,0
520.0,900.0,200.0,AA,SMF,DFW,3,0
6515.0,441.0,87.0,OO,SFO,LMT,3,0
6570.0,877.0,183.0,OO,HSV,DEN,6,0
270.0,500.0,330.0,AA,HNL,LAX,3,0
1792.0,515.0,102.0,US,MDT,CLT,4,0
3429.0,420.0,85.0,WN,OAK,SAN,3,0
3102.0,475.0,84.0,XE,MAF,IAH,4,0
5485.0,822.0,72.0,EV,ATL,VPS,7,0
4122.0,985.0,120.0,MQ,TRI,ORD,2,0
699.0,1170.0,140.0,AA,SDF,DFW,3,0
1602.0,1189.0,48.0,US,CLT,RDU,6,0
4156.0,715.0,118.0,9E,JAX,MEM,5,0
6399.0,997.0,93.0,OH,GSO,ATL,3,0
212.0,739.0,181.0,FL,RSW,MKE,4,0
2381.0,400.0,138.0,DL,SAT,ATL,7,0
194.0,1075.0,37.0,HA,HNL,OGG,1,0
214.0,340.0,59.0,CO,DFW,IAH,4,0
2458.0,670.0,130.0,XE,BNA,IAH,4,0
523.0,680.0,165.0,B6,EWR,MCO,1,0
5567.0,600.0,112.0,EV,ATL,LIT,5,0
1097.0,1100.0,135.0,FL,IND,MCO,6,0
1441.0,435.0,75.0,WN,LAX,OAK,4,0
732.0,784.0,147.0,UA,ORD,JAX,7,0
647.0,1167.0,368.0,UA,IAD,SFO,5,0
295.0,1055.0,152.0,B6,SEA,LGB,3,0
231.0,420.0,126.0,US,BOI,PHX,3,0
1012.0,420.0,130.0,DL,IAH,ATL,7,0
629.0,1118.0,132.0,UA,DCA,ORD,3,0
7010.0,898.0,165.0,OO,ORD,AUS,7,0
1466.0,1055.0,80.0,WN,BHM,TPA,4,0
331.0,583.0,279.0,UA,ORD,SEA,3,0
498.0,1409.0,303.0,B6,SEA,BOS,5,0
794.0,853.0,97.0,UA,ORD,BUF,1,0
887.0,440.0,125.0,FL,BWI,MKE,4,0
6545.0,1110.0,125.0,OH,BDL,DTW,3,0
5103.0,1165.0,73.0,EV,MEM,BTR,2,0
934.0,1106.0,66.0,FL,ATL,JAX,3,0
1077.0,675.0,200.0,DL,MSP,TUS,6,0
240.0,345.0,49.0,CO,AUS,IAH,1,0
2307.0,1255.0,179.0,XE,EWR,STL,2,0
728.0,755.0,200.0,AA,DFW,LGA,1,0
4422.0,640.0,95.0,MQ,RDU,LGA,5,0
4593.0,835.0,105.0,MQ,LGA,RDU,5,0
504.0,740.0,205.0,AA,SJC,DFW,3,0
4120.0,800.0,124.0,9E,PHF,ATL,4,0
2780.0,945.0,80.0,MQ,DFW,CRP,3,0
4511.0,835.0,65.0,MQ,LGA,BOS,2,0
337.0,915.0,130.0,CO,CLT,EWR,5,0
2871.0,684.0,67.0,YV,YUM,PHX,4,0
2054.0,900.0,86.0,DL,MSY,ATL,2,0
6232.0,370.0,78.0,OO,FAT,LAS,6,0
827.0,820.0,110.0,US,PHL,CLT,1,0
1627.0,895.0,115.0,US,EWR,CLT,6,0
1032.0,370.0,180.0,AA,ONT,DFW,1,0
2712.0,1040.0,130.0,WN,IAD,MDW,7,0
2058.0,1135.0,158.0,XE,MCI,EWR,3,0
146.0,707.0,137.0,F9,DEN,HOU,5,0
2426.0,455.0,124.0,DL,FLL,ATL,2,0
2493.0,1305.0,205.0,AA,DFW,LAX,1,0
1273.0,695.0,226.0,US,PHL,DFW,5,0
3869.0,1050.0,74.0,9E,DAY,DTW,7,0
152.0,780.0,261.0,DL,LAX,ATL,2,0
690.0,1235.0,120.0,AA,MIA,RDU,4,0
1813.0,520.0,116.0,DL,ATL,STL,5,0
2591.0,700.0,218.0,DL,MSP,MIA,1,0
6500.0,360.0,131.0,OO,SGF,DEN,6,0
632.0,760.0,81.0,FL,DAY,BWI,5,0
1464.0,1245.0,55.0,AA,DFW,TUL,1,0
1970.0,1090.0,100.0,AA,DFW,BNA,4,0
6407.0,540.0,121.0,OO,SFO,GEG,4,0
3729.0,1170.0,104.0,9E,DTW,GSP,5,0
680.0,725.0,132.0,UA,ORD,LGA,5,0
1139.0,1095.0,254.0,CO,EWR,DFW,2,0
1825.0,860.0,125.0,AA,DCA,ORD,5,0
2876.0,735.0,95.0,MQ,SAF,DFW,5,0
687.0,925.0,99.0,B6,BOS,DCA,6,0
6578.0,385.0,80.0,OH,CLE,DTW,4,0
1485.0,839.0,156.0,FL,DTW,MCO,2,0
3703.0,1060.0,125.0,MQ,ORD,ATL,3,0
6257.0,535.0,120.0,OH,MSP,CVG,7,0
1162.0,610.0,50.0,WN,AUS,HOU,2,0
7305.0,575.0,71.0,EV,MEM,STL,6,0
2104.0,1083.0,108.0,DL,LAX,SLC,3,0
1241.0,610.0,125.0,AA,DFW,DEN,7,0
1796.0,665.0,140.0,AA,MSY,ORD,4,0
694.0,1080.0,60.0,AS,SEA,GEG,3,0
3682.0,1080.0,125.0,WN,MDW,MHT,4,0
901.0,1089.0,97.0,UA,SFO,SAN,4,0
1912.0,1295.0,96.0,DL,ATL,RIC,5,0
4153.0,605.0,77.0,9E,DTW,BUF,3,0
2812.0,730.0,60.0,WN,RDU,BWI,1,0
50.0,1126.0,110.0,AS,BRW,ANC,4,0
130.0,750.0,109.0,DL,RSW,ATL,5,0
2766.0,795.0,127.0,YV,PHX,SAT,5,0
2279.0,895.0,198.0,DL,LGA,FLL,4,0
1321.0,1015.0,170.0,AA,IAD,MIA,4,0
368.0,515.0,160.0,AA,AUS,ORD,6,0
1074.0,855.0,125.0,AA,DFW,ATL,4,0
237.0,412.0,353.0,UA,PIT,SFO,7,0
2066.0,1190.0,65.0,AA,DFW,SAT,1,0
509.0,840.0,170.0,AS,SNA,SEA,6,0
3892.0,350.0,140.0,MQ,PHL,ORD,2,0
7790.0,823.0,71.0,OO,SLC,SUN,6,0
200.0,1265.0,138.0,UA,ORD,BOS,4,0
7276.0,1161.0,49.0,YV,SBN,ORD,3,0
376.0,360.0,125.0,UA,ORD,PHL,1,0
679.0,645.0,127.0,US,PHX,BOI,3,0
3001.0,570.0,140.0,MQ,LAX,DEN,6,0
4098.0,420.0,135.0,9E,RDU,JFK,3,0
1800.0,450.0,90.0,DL,JAX,ATL,7,0
6836.0,360.0,78.0,OO,PAH,ORD,2,0
4677.0,690.0,120.0,OO,SLC,BUR,4,0
896.0,745.0,300.0,AS,OGG,SJC,7,0
2649.0,1095.0,197.0,DL,EWR,MSP,1,0
5551.0,465.0,79.0,EV,VPS,ATL,3,0
1061.0,430.0,208.0,AA,JFK,MIA,4,0
1663.0,1100.0,162.0,CO,RSW,IAH,2,0
515.0,1295.0,174.0,B6,EWR,FLL,2,0
1440.0,1065.0,130.0,AA,TUS,DFW,1,0
4096.0,525.0,105.0,MQ,ORD,FSD,6,0
751.0,1210.0,116.0,FL,BWI,HSV,7,0
107.0,790.0,276.0,UA,ORD,LAX,4,0
1777.0,1155.0,133.0,DL,ORD,ATL,5,0
1510.0,701.0,169.0,DL,DEN,DTW,5,0
4573.0,610.0,180.0,MQ,XNA,LGA,4,0
6257.0,906.0,122.0,OO,DEN,BOI,3,0
3008.0,615.0,164.0,XE,IAH,IAD,7,0
3501.0,480.0,95.0,WN,MSP,MDW,3,0
6352.0,1150.0,164.0,OH,MEM,EWR,6,0
4707.0,1080.0,80.0,OO,RNO,SLC,3,0
3296.0,600.0,80.0,MQ,CRP,DFW,5,0
566.0,1250.0,130.0,AS,PDX,LAX,3,0
5984.0,643.0,89.0,XE,LEX,ORD,5,0
4581.0,660.0,88.0,OO,SLC,DEN,5,0
779.0,475.0,172.0,US,PHL,TPA,1,0
6249.0,888.0,91.0,OO,TUS,LAX,5,0
1016.0,730.0,155.0,CO,RSW,CLE,1,0
2642.0,864.0,101.0,YV,MEM,CLT,1,0
6345.0,345.0,41.0,OO,EUG,PDX,1,0
2588.0,420.0,165.0,DL,RSW,LGA,7,0
3923.0,505.0,121.0,9E,MEM,PIT,2,0
2.0,300.0,228.0,US,ORD,PHX,5,0
6741.0,508.0,156.0,OO,LIT,DEN,1,0
2172.0,1055.0,101.0,DL,TPA,ATL,3,0
6469.0,904.0,74.0,OO,SFO,BFL,3,0
798.0,405.0,90.0,WN,LAS,SMF,3,0
1981.0,390.0,125.0,DL,MSP,MEM,6,0
2866.0,745.0,78.0,XE,CLE,MKE,5,0
4639.0,970.0,205.0,OO,ORD,SLC,2,0
6267.0,1072.0,62.0,OO,SFO,FAT,3,0
3995.0,1020.0,80.0,MQ,DAY,ORD,3,0
6962.0,1260.0,161.0,OO,ORD,IAH,3,0
616.0,45.0,209.0,US,PHX,ATL,4,0
517.0,740.0,245.0,UA,IAD,DEN,5,0
4527.0,625.0,133.0,OO,MSP,BNA,1,0
2904.0,360.0,58.0,XE,GRR,CLE,2,0
3035.0,1290.0,40.0,MQ,LAX,SBA,6,0
597.0,1120.0,180.0,AA,ORD,SAT,7,0
2212.0,1100.0,61.0,XE,IAH,BTR,2,0
318.0,600.0,134.0,AS,SEA,SFO,2,0
92.0,870.0,202.0,AS,ANC,SEA,2,0
722.0,1235.0,170.0,WN,MCO,MDW,1,0
526.0,360.0,215.0,AA,SFO,DFW,3,0
5555.0,976.0,75.0,EV,ATL,LEX,5,0
6728.0,1175.0,143.0,OO,DEN,MKE,5,0
1383.0,730.0,145.0,AA,DFW,TUS,2,0
160.0,460.0,315.0,AA,SAN,JFK,6,0
1283.0,713.0,161.0,FL,TPA,FNT,6,0
4504.0,1027.0,82.0,OO,SLC,BIL,1,0
5528.0,1231.0,73.0,EV,ATL,MYR,5,0
662.0,1020.0,105.0,AA,MCI,DFW,6,0
3915.0,375.0,50.0,WN,AUS,HOU,3,0
1539.0,390.0,127.0,US,LGA,CLT,4,0
720.0,990.0,193.0,F9,DEN,DCA,3,0
595.0,600.0,230.0,WN,RNO,MDW,4,0
7042.0,840.0,40.0,OO,COS,DEN,5,0
4654.0,375.0,92.0,OO,HLN,SLC,5,0
6501.0,700.0,120.0,OH,RDU,MCO,3,0
1840.0,1291.0,325.0,DL,LIH,LAX,7,0
779.0,380.0,65.0,WN,MDW,STL,3,0
7771.0,595.0,81.0,OO,SLC,SGU,5,0
5047.0,834.0,138.0,EV,ATL,OKC,2,0
2932.0,480.0,54.0,YV,TUS,PHX,3,0
3987.0,480.0,89.0,9E,TYS,MEM,6,0
1716.0,840.0,165.0,AA,DFW,BWI,6,0
6307.0,708.0,134.0,OO,RNO,DEN,1,0
956.0,680.0,144.0,UA,DEN,ORD,7,0
4219.0,741.0,101.0,9E,ROA,DTW,2,0
2751.0,400.0,95.0,MQ,SGF,DFW,2,0
605.0,1080.0,70.0,US,LAS,PHX,7,0
5446.0,613.0,74.0,EV,VPS,ATL,2,0
2492.0,955.0,148.0,XE,IAH,RDU,3,0
647.0,1140.0,135.0,AA,DCA,STL,1,0
504.0,400.0,118.0,CO,EWR,CLT,4,0
5971.0,555.0,60.0,XE,GRB,ORD,7,0
683.0,625.0,148.0,FL,ATL,ICT,7,0
2438.0,1050.0,125.0,AA,DFW,DEN,6,0
2187.0,1155.0,170.0,DL,LGA,JAX,4,0
857.0,500.0,380.0,AS,SEA,OGG,1,0
44.0,1020.0,60.0,WN,HOU,DAL,7,0
1389.0,585.0,130.0,AA,BNA,DFW,3,0
2883.0,1080.0,70.0,MQ,DFW,HOU,1,0
3624.0,420.0,100.0,MQ,PNS,MIA,1,0
1052.0,610.0,35.0,YV,HNL,OGG,7,0
7112.0,745.0,80.0,EV,IAD,JFK,3,0
47.0,535.0,335.0,HA,OAK,HNL,3,0
3924.0,1195.0,110.0,MQ,TUL,ORD,5,0
3674.0,1165.0,90.0,9E,MEM,MLI,6,0
3931.0,410.0,100.0,MQ,OMA,ORD,1,0
724.0,660.0,254.0,DL,SNA,ATL,5,0
711.0,470.0,175.0,WN,SAT,LAS,3,0
2891.0,360.0,105.0,WN,MDW,IAD,3,0
2950.0,1020.0,70.0,MQ,DFW,LCH,5,0
3922.0,945.0,118.0,9E,DTW,PVD,5,0
292.0,948.0,311.0,UA,SFO,MCO,6,0
114.0,495.0,325.0,AA,LAX,EWR,2,0
448.0,760.0,166.0,B6,TPA,BOS,6,0
1731.0,550.0,110.0,WN,MCO,MSY,6,0
1054.0,1025.0,162.0,DL,MSP,ATL,5,0
2602.0,420.0,72.0,YV,SAV,CLT,3,0
1257.0,1200.0,165.0,AA,DCA,MIA,7,0
7265.0,821.0,93.0,YV,PIT,ORD,5,0
3893.0,425.0,120.0,MQ,ORD,PHL,5,0
4357.0,970.0,114.0,9E,JFK,ORF,2,0
2992.0,745.0,115.0,MQ,CYS,DFW,2,0
5182.0,521.0,71.0,EV,ATL,CAE,2,0
1790.0,810.0,146.0,CO,IAH,MIA,1,0
2298.0,420.0,109.0,DL,SRQ,ATL,5,0
